account_id,week_number,week_date,logins,feature_events,support_tickets,churned_this_week
1256,18,2026-04-25,9,3,0,False
1256,19,2026-05-02,15,6,0,False
1256,20,2026-05-09,16,6,0,False
1256,21,2026-05-16,6,2,0,False
1256,22,2026-05-23,16,6,0,False
1256,23,2026-05-30,11,4,0,False
1256,24,2026-06-06,11,4,0,False
1256,25,2026-06-13,13,5,0,False
1256,26,2026-06-20,11,4,0,False
1256,27,2026-06-27,13,5,0,False
1256,28,2026-07-04,13,5,0,False
1256,29,2026-07-11,12,4,0,False
1256,30,2026-07-18,15,5,0,False
1256,31,2026-07-25,13,5,0,False
1256,32,2026-08-01,9,3,0,False
1257,0,2025-10-18,13,25,1,False
1257,1,2025-10-25,6,12,1,False
1257,2,2025-11-01,11,22,0,False
1257,3,2025-11-08,8,15,0,False
1257,4,2025-11-15,14,27,0,False
1257,5,2025-11-22,7,14,0,False
1257,6,2025-11-29,11,22,0,False
1257,7,2025-12-06,10,20,0,False
1257,8,2025-12-13,12,24,0,False
1257,9,2025-12-20,6,12,0,False
1257,10,2025-12-27,9,19,1,False
1257,11,2026-01-03,9,17,0,False
1257,12,2026-01-10,11,23,0,False
1257,13,2026-01-17,7,14,0,False
1257,14,2026-01-24,11,22,0,False
1257,15,2026-01-31,6,12,0,False
1257,16,2026-02-07,9,17,0,False
1257,17,2026-02-14,6,12,0,False
1257,18,2026-02-21,7,13,0,False
1257,19,2026-02-28,6,12,0,False
1257,20,2026-03-07,11,22,0,False
1257,21,2026-03-14,8,17,0,False
1257,22,2026-03-21,10,20,0,False
1257,23,2026-03-28,10,20,0,False
1257,24,2026-04-04,6,12,0,False
1257,25,2026-04-11,9,18,0,False
1257,26,2026-04-18,14,28,0,False
1257,27,2026-04-25,8,15,0,False
1257,28,2026-05-02,9,17,0,False
1257,29,2026-05-09,11,23,0,False
1257,30,2026-05-16,7,15,1,False
1257,31,2026-05-23,9,19,0,False
1257,32,2026-05-30,8,17,0,False
1257,33,2026-06-06,8,17,0,False
1257,34,2026-06-13,8,17,0,False
1257,35,2026-06-20,4,8,0,False
1257,36,2026-06-27,7,13,0,False
1257,37,2026-07-04,11,22,0,False
1257,38,2026-07-11,5,10,0,False
1257,39,2026-07-18,10,21,0,False
1257,40,2026-07-25,7,14,0,False
1257,41,2026-08-01,8,16,0,False
1258,0,2026-08-01,9,4,0,False
1259,0,2025-11-01,8,6,0,False
1259,1,2025-11-08,7,5,0,False
1259,2,2025-11-15,7,5,0,False
1259,3,2025-11-22,13,9,0,False
1259,4,2025-11-29,8,5,0,False
1259,5,2025-12-06,13,9,0,False
1259,6,2025-12-13,10,7,0,False
1259,7,2025-12-20,9,6,0,False
1259,8,2025-12-27,6,4,0,False
1259,9,2026-01-03,16,11,0,False
1259,10,2026-01-10,9,7,0,False
1259,11,2026-01-17,8,6,0,False
1259,12,2026-01-24,10,7,0,False
1259,13,2026-01-31,10,7,0,False
1259,14,2026-02-07,8,5,0,False
1259,15,2026-02-14,9,6,0,False
1259,16,2026-02-21,7,5,0,False
1259,17,2026-02-28,8,5,0,False
1259,18,2026-03-07,9,6,0,False
1259,19,2026-03-14,7,5,0,False
1259,20,2026-03-21,9,6,0,False
1259,21,2026-03-28,9,6,0,False
1259,22,2026-04-04,8,6,0,False
1259,23,2026-04-11,12,8,0,False
1259,24,2026-04-18,7,5,0,False
1259,25,2026-04-25,10,7,0,False
1259,26,2026-05-02,8,5,0,False
1259,27,2026-05-09,10,7,0,False
1259,28,2026-05-16,10,7,0,False
1259,29,2026-05-23,18,12,0,False
1259,30,2026-05-30,21,14,0,False
1259,31,2026-06-06,8,5,1,False
1259,32,2026-06-13,15,10,0,False
1259,33,2026-06-20,6,4,0,False
1259,34,2026-06-27,15,10,0,False
1259,35,2026-07-04,11,8,0,False
1259,36,2026-07-11,12,9,0,False
1259,37,2026-07-18,10,7,0,False
1259,38,2026-07-25,7,5,0,False
1259,39,2026-08-01,6,4,0,False
1260,0,2026-07-11,6,11,0,False
1260,1,2026-07-18,5,8,0,False
1260,2,2026-07-25,9,15,0,False
1260,3,2026-08-01,9,15,0,False
1261,0,2026-01-17,6,3,0,False
1261,1,2026-01-24,7,3,0,False
1261,2,2026-01-31,6,3,0,False
1261,3,2026-02-07,5,2,0,False
1261,4,2026-02-14,7,3,1,False
1261,5,2026-02-21,8,4,1,False
1261,6,2026-02-28,8,4,0,False
1261,7,2026-03-07,5,2,0,False
1261,8,2026-03-14,8,4,0,False
1261,9,2026-03-21,11,5,1,False
1261,10,2026-03-28,9,4,0,False
1261,11,2026-04-04,5,2,0,False
1261,12,2026-04-11,4,2,1,False
1261,13,2026-04-18,4,2,0,False
1261,14,2026-04-25,4,2,0,False
1261,15,2026-05-02,4,2,0,False
1261,16,2026-05-09,5,2,0,False
1261,17,2026-05-16,5,2,1,False
1261,18,2026-05-23,3,1,0,False
1261,19,2026-05-30,3,1,0,False
1261,20,2026-06-06,5,2,0,False
1261,21,2026-06-13,8,4,0,False
1261,22,2026-06-20,3,2,0,False
1261,23,2026-06-27,3,1,0,False
1261,24,2026-07-04,3,1,0,False
1261,25,2026-07-11,3,2,0,False
1261,26,2026-07-18,5,2,0,False
1261,27,2026-07-25,4,2,0,False
1261,28,2026-08-01,3,2,0,False
1262,0,2026-07-11,3,3,0,False
1262,1,2026-07-18,2,2,0,False
1262,2,2026-07-25,5,4,0,False
1262,3,2026-08-01,3,2,0,False
1263,0,2025-09-27,7,6,0,False
1263,1,2025-10-04,4,4,0,False
1263,2,2025-10-11,5,4,0,False
1263,3,2025-10-18,6,5,0,False
1263,4,2025-10-25,5,4,0,False
1263,5,2025-11-01,3,2,0,False
1263,6,2025-11-08,3,3,1,False
1263,7,2025-11-15,3,3,0,False
1263,8,2025-11-22,5,5,0,False
1263,9,2025-11-29,5,4,0,False
1263,10,2025-12-06,17,14,2,False
1263,11,2025-12-13,3,3,0,False
1263,12,2025-12-20,6,5,0,False
1263,13,2025-12-27,5,5,0,False
1263,14,2026-01-03,4,4,0,False
1263,15,2026-01-10,3,3,0,False
1263,16,2026-01-17,6,5,0,False
1263,17,2026-01-24,7,6,0,False
1263,18,2026-01-31,5,5,0,False
1263,19,2026-02-07,4,3,0,False
1263,20,2026-02-14,4,4,0,False
1263,21,2026-02-21,9,7,0,False
1263,22,2026-02-28,5,4,0,False
1263,23,2026-03-07,9,8,0,False
1263,24,2026-03-14,4,4,0,False
1263,25,2026-03-21,5,4,0,False
1263,26,2026-03-28,3,3,0,False
1263,27,2026-04-04,4,3,0,False
1263,28,2026-04-11,3,3,0,False
1263,29,2026-04-18,4,3,1,False
1263,30,2026-04-25,7,6,0,False
1263,31,2026-05-02,6,5,0,False
1263,32,2026-05-09,4,3,0,False
1263,33,2026-05-16,6,5,0,False
1263,34,2026-05-23,5,4,0,False
1263,35,2026-05-30,4,3,0,False
1263,36,2026-06-06,8,7,0,False
1263,37,2026-06-13,3,2,0,False
1263,38,2026-06-20,4,3,0,False
1263,39,2026-06-27,6,5,1,False
1263,40,2026-07-04,5,4,0,False
1263,41,2026-07-11,6,5,0,False
1263,42,2026-07-18,6,5,0,False
1263,43,2026-07-25,4,3,0,False
1263,44,2026-08-01,6,5,0,False
1264,0,2026-01-24,4,5,0,False
1264,1,2026-01-31,2,3,0,False
1264,2,2026-02-07,3,3,0,False
1264,3,2026-02-14,4,4,0,False
1264,4,2026-02-21,4,4,0,False
1264,5,2026-02-28,3,4,0,False
1264,6,2026-03-07,4,4,0,False
1264,7,2026-03-14,3,3,0,False
1264,8,2026-03-21,2,3,0,False
1264,9,2026-03-28,5,6,0,False
1264,10,2026-04-04,5,6,0,False
1264,11,2026-04-11,3,4,0,False
1264,12,2026-04-18,4,5,0,False
1264,13,2026-04-25,3,4,0,False
1264,14,2026-05-02,4,4,0,False
1264,15,2026-05-09,4,4,0,False
1264,16,2026-05-16,4,4,0,False
1264,17,2026-05-23,5,6,0,False
1264,18,2026-05-30,5,5,0,False
1264,19,2026-06-06,4,4,0,False
1264,20,2026-06-13,4,5,0,False
1264,21,2026-06-20,5,6,0,False
1264,22,2026-06-27,3,4,0,False
1264,23,2026-07-04,6,6,0,False
1264,24,2026-07-11,4,4,1,False
1264,25,2026-07-18,4,4,0,False
1264,26,2026-07-25,5,5,0,False
1264,27,2026-08-01,3,4,0,False
1265,0,2025-10-11,1,1,0,False
1265,1,2025-10-18,1,1,0,False
1265,2,2025-10-25,2,2,0,False
1265,3,2025-11-01,1,1,0,False
1265,4,2025-11-08,2,2,0,False
1265,5,2025-11-15,2,2,0,False
1265,6,2025-11-22,1,2,0,False
1265,7,2025-11-29,2,2,0,False
1265,8,2025-12-06,2,2,0,False
1265,9,2025-12-13,1,1,0,False
1265,10,2025-12-20,2,2,0,False
1265,11,2025-12-27,1,2,0,False
1265,12,2026-01-03,3,3,0,False
1265,13,2026-01-10,1,1,0,False
1265,14,2026-01-17,2,2,0,False
1265,15,2026-01-24,2,2,0,False
1265,16,2026-01-31,1,1,0,False
1265,17,2026-02-07,1,1,0,False
1265,18,2026-02-14,2,2,0,False
1265,19,2026-02-21,2,2,0,False
1265,20,2026-02-28,1,1,0,False
1265,21,2026-03-07,2,3,0,False
1265,22,2026-03-14,1,2,0,False
1265,23,2026-03-21,2,2,0,False
1265,24,2026-03-28,1,2,0,False
1265,25,2026-04-04,3,3,1,False
1265,26,2026-04-11,1,1,0,False
1265,27,2026-04-18,2,2,0,False
1265,28,2026-04-25,1,2,0,False
1265,29,2026-05-02,2,2,0,False
1265,30,2026-05-09,1,2,0,False
1265,31,2026-05-16,1,2,0,False
1265,32,2026-05-23,2,2,1,False
1265,33,2026-05-30,3,4,0,False
1265,34,2026-06-06,1,1,0,False
1265,35,2026-06-13,2,2,0,False
1265,36,2026-06-20,1,2,0,False
1265,37,2026-06-27,1,1,0,False
1265,38,2026-07-04,2,3,0,False
1265,39,2026-07-11,2,2,0,False
1265,40,2026-07-18,2,3,0,False
1265,41,2026-07-25,1,1,0,False
1265,42,2026-08-01,1,2,0,False
1266,0,2026-04-04,5,8,0,False
1266,1,2026-04-11,3,4,1,False
1266,2,2026-04-18,3,5,0,False
1266,3,2026-04-25,4,6,0,False
1266,4,2026-05-02,2,4,0,False
1266,5,2026-05-09,3,5,0,False
1266,6,2026-05-16,3,5,0,False
1266,7,2026-05-23,3,5,0,False
1266,8,2026-05-30,3,4,1,False
1266,9,2026-06-06,2,4,0,False
1266,10,2026-06-13,4,6,0,False
1266,11,2026-06-20,3,5,0,False
1266,12,2026-06-27,2,3,0,False
1266,13,2026-07-04,4,6,0,False
1266,14,2026-07-11,3,5,0,False
1266,15,2026-07-18,3,4,0,False
1266,16,2026-07-25,2,3,0,False
1266,17,2026-08-01,3,5,0,False
1267,0,2026-04-18,3,2,0,False
1267,1,2026-04-25,6,4,0,False
1267,2,2026-05-02,6,4,0,False
1267,3,2026-05-09,3,2,0,False
1267,4,2026-05-16,6,4,0,False
1267,5,2026-05-23,5,4,1,False
1267,6,2026-05-30,3,2,0,False
1267,7,2026-06-06,4,3,0,False
1267,8,2026-06-13,5,3,0,False
1267,9,2026-06-20,5,3,0,False
1267,10,2026-06-27,6,4,0,False
1267,11,2026-07-04,4,2,0,False
1267,12,2026-07-11,3,2,0,False
1267,13,2026-07-18,3,2,1,False
1267,14,2026-07-25,4,3,0,False
1267,15,2026-08-01,2,1,0,False
1268,0,2025-11-08,4,2,0,False
1268,1,2025-11-15,4,2,0,False
1268,2,2025-11-22,3,1,0,False
1268,3,2025-11-29,4,1,0,False
1268,4,2025-12-06,9,3,0,False
1268,5,2025-12-13,4,1,0,False
1268,6,2025-12-20,3,1,0,False
1268,7,2025-12-27,4,1,0,False
1268,8,2026-01-03,6,2,0,False
1268,9,2026-01-10,4,1,0,False
1268,10,2026-01-17,4,1,0,False
1268,11,2026-01-24,6,2,0,False
1268,12,2026-01-31,3,1,0,False
1268,13,2026-02-07,4,2,0,False
1268,14,2026-02-14,4,1,1,False
1268,15,2026-02-21,3,1,0,False
1268,16,2026-02-28,4,1,0,False
1268,17,2026-03-07,4,1,0,False
1268,18,2026-03-14,6,2,0,False
1268,19,2026-03-21,6,2,0,False
1268,20,2026-03-28,4,2,0,False
1268,21,2026-04-04,5,2,0,False
1268,22,2026-04-11,3,1,0,False
1268,23,2026-04-18,2,1,0,False
1268,24,2026-04-25,4,1,0,False
1268,25,2026-05-02,5,2,0,False
1268,26,2026-05-09,3,1,1,False
1268,27,2026-05-16,4,1,0,False
1268,28,2026-05-23,4,2,0,False
1268,29,2026-05-30,4,1,0,False
1268,30,2026-06-06,8,3,0,False
1268,31,2026-06-13,8,3,0,False
1268,32,2026-06-20,5,2,0,False
1268,33,2026-06-27,3,1,0,False
1268,34,2026-07-04,5,2,0,False
1268,35,2026-07-11,3,1,0,False
1268,36,2026-07-18,2,1,0,False
1268,37,2026-07-25,4,2,0,False
1268,38,2026-08-01,4,2,0,False
1269,0,2025-10-11,5,7,0,False
1269,1,2025-10-18,5,8,0,False
1269,2,2025-10-25,5,7,0,False
1269,3,2025-11-01,6,9,0,False
1269,4,2025-11-08,7,10,0,False
1269,5,2025-11-15,8,12,0,False
1269,6,2025-11-22,5,7,0,False
1269,7,2025-11-29,7,10,0,False
1269,8,2025-12-06,6,9,0,False
1269,9,2025-12-13,4,6,0,False
1269,10,2025-12-20,8,11,0,False
1269,11,2025-12-27,9,13,0,False
1269,12,2026-01-03,10,14,0,False
1269,13,2026-01-10,5,8,0,False
1269,14,2026-01-17,7,10,1,False
1269,15,2026-01-24,11,16,0,False
1269,16,2026-01-31,5,8,0,False
1269,17,2026-02-07,7,11,0,False
1269,18,2026-02-14,15,21,0,False
1269,19,2026-02-21,6,9,0,False
1269,20,2026-02-28,7,11,0,False
1269,21,2026-03-07,4,6,0,False
1269,22,2026-03-14,7,11,0,False
1269,23,2026-03-21,5,7,0,False
1269,24,2026-03-28,6,9,0,False
1269,25,2026-04-04,4,6,0,False
1269,26,2026-04-11,7,10,0,False
1269,27,2026-04-18,6,9,0,False
1269,28,2026-04-25,6,9,0,False
1269,29,2026-05-02,4,6,0,False
1269,30,2026-05-09,7,10,0,False
1269,31,2026-05-16,6,9,0,False
1269,32,2026-05-23,5,8,0,False
1269,33,2026-05-30,5,7,0,False
1269,34,2026-06-06,8,11,0,False
1269,35,2026-06-13,7,10,0,False
1269,36,2026-06-20,7,10,0,False
1269,37,2026-06-27,12,18,0,False
1269,38,2026-07-04,9,13,0,False
1269,39,2026-07-11,8,11,0,False
1269,40,2026-07-18,7,10,0,False
1269,41,2026-07-25,7,11,0,False
1269,42,2026-08-01,11,15,0,False
1270,0,2026-01-03,3,7,0,False
1270,1,2026-01-10,3,8,0,False
1270,2,2026-01-17,2,5,0,False
1270,3,2026-01-24,3,7,0,False
1270,4,2026-01-31,4,8,0,False
1270,5,2026-02-07,3,8,0,False
1270,6,2026-02-14,3,7,0,False
1270,7,2026-02-21,3,7,0,False
1270,8,2026-02-28,3,7,0,False
1270,9,2026-03-07,2,5,0,False
1270,10,2026-03-14,3,6,0,False
1270,11,2026-03-21,7,17,0,False
1270,12,2026-03-28,3,7,0,False
1270,13,2026-04-04,3,6,0,False
1270,14,2026-04-11,4,8,0,False
1270,15,2026-04-18,2,4,0,False
1270,16,2026-04-25,3,6,0,False
1270,17,2026-05-02,3,6,0,False
1270,18,2026-05-09,4,8,0,False
1270,19,2026-05-16,3,7,1,False
1270,20,2026-05-23,5,11,0,False
1270,21,2026-05-30,2,4,0,False
1270,22,2026-06-06,2,6,0,False
1270,23,2026-06-13,5,11,0,False
1270,24,2026-06-20,3,6,0,False
1270,25,2026-06-27,3,8,0,False
1270,26,2026-07-04,4,9,0,False
1270,27,2026-07-11,6,14,0,False
1270,28,2026-07-18,2,6,0,False
1270,29,2026-07-25,4,9,0,False
1270,30,2026-08-01,4,8,1,False
1271,0,2025-08-23,6,16,0,False
1271,1,2025-08-30,9,26,0,False
1271,2,2025-09-06,5,13,0,False
1271,3,2025-09-13,6,16,0,False
1271,4,2025-09-20,7,19,0,False
1271,5,2025-09-27,7,18,0,False
1271,6,2025-10-04,6,17,0,False
1271,7,2025-10-11,9,25,0,False
1271,8,2025-10-18,5,15,0,False
1271,9,2025-10-25,6,17,0,False
1271,10,2025-11-01,10,28,0,False
1271,11,2025-11-08,15,42,0,False
1271,12,2025-11-15,9,24,0,False
1271,13,2025-11-22,11,29,0,False
1271,14,2025-11-29,7,18,0,False
1271,15,2025-12-06,10,27,0,False
1271,16,2025-12-13,7,18,0,False
1271,17,2025-12-20,6,17,0,False
1271,18,2025-12-27,10,28,0,False
1271,19,2026-01-03,10,29,0,False
1271,20,2026-01-10,6,17,0,False
1271,21,2026-01-17,8,23,0,False
1271,22,2026-01-24,12,32,0,False
1271,23,2026-01-31,6,16,0,False
1271,24,2026-02-07,6,18,0,False
1271,25,2026-02-14,7,19,0,False
1271,26,2026-02-21,3,8,0,False
1271,27,2026-02-28,3,9,0,False
1271,28,2026-03-07,7,20,1,False
1271,29,2026-03-14,5,14,0,False
1271,30,2026-03-21,6,16,0,False
1271,31,2026-03-28,8,21,0,False
1271,32,2026-04-04,10,27,0,False
1271,33,2026-04-11,5,14,0,False
1271,34,2026-04-18,13,35,0,False
1271,35,2026-04-25,6,15,0,False
1271,36,2026-05-02,4,11,0,False
1271,37,2026-05-09,6,16,0,False
1271,38,2026-05-16,5,13,0,False
1271,39,2026-05-23,7,20,0,False
1271,40,2026-05-30,9,24,0,False
1271,41,2026-06-06,8,21,0,False
1271,42,2026-06-13,5,15,0,False
1271,43,2026-06-20,4,11,0,False
1271,44,2026-06-27,6,17,0,False
1271,45,2026-07-04,6,16,0,False
1271,46,2026-07-11,14,37,0,False
1271,47,2026-07-18,5,14,0,False
1271,48,2026-07-25,6,16,0,False
1271,49,2026-08-01,9,25,0,False
1272,0,2026-06-06,5,1,0,False
1272,1,2026-06-13,8,2,0,False
1272,2,2026-06-20,11,2,0,False
1272,3,2026-06-27,12,3,0,False
1272,4,2026-07-04,7,2,0,False
1272,5,2026-07-11,7,2,0,False
1272,6,2026-07-18,9,2,0,False
1272,7,2026-07-25,7,2,0,False
1272,8,2026-08-01,8,2,0,False
1273,0,2026-04-25,6,3,0,False
1273,1,2026-05-02,3,1,0,False
1273,2,2026-05-09,5,2,0,False
1273,3,2026-05-16,5,2,0,False
1273,4,2026-05-23,5,2,0,False
1273,5,2026-05-30,3,1,0,False
1273,6,2026-06-06,3,2,0,False
1273,7,2026-06-13,3,2,0,False
1273,8,2026-06-20,4,2,0,False
1273,9,2026-06-27,3,1,0,False
1273,10,2026-07-04,4,2,0,False
1273,11,2026-07-11,4,2,0,False
1273,12,2026-07-18,5,2,1,False
1273,13,2026-07-25,6,3,0,False
1273,14,2026-08-01,4,2,0,False
1274,0,2026-06-27,5,3,0,False
1274,1,2026-07-04,3,2,0,False
1274,2,2026-07-11,5,3,0,False
1274,3,2026-07-18,4,2,0,False
1274,4,2026-07-25,7,3,0,False
1274,5,2026-08-01,5,2,0,False
1275,0,2025-11-22,1,3,1,False
1275,1,2025-11-29,2,3,0,False
1275,2,2025-12-06,1,3,0,False
1275,3,2025-12-13,2,4,0,False
1275,4,2025-12-20,2,4,0,False
1275,5,2025-12-27,1,3,0,False
1275,6,2026-01-03,2,3,0,False
1275,7,2026-01-10,1,1,0,False
1275,8,2026-01-17,1,3,1,False
1275,9,2026-01-24,1,3,0,False
1275,10,2026-01-31,1,2,0,False
1275,11,2026-02-07,1,2,0,False
1275,12,2026-02-14,1,3,0,False
1275,13,2026-02-21,1,2,1,False
1275,14,2026-02-28,1,2,0,False
1275,15,2026-03-07,2,3,0,False
1275,16,2026-03-14,1,1,0,False
1275,17,2026-03-21,1,2,0,False
1275,18,2026-03-28,1,2,1,False
1275,19,2026-04-04,1,3,0,False
1275,20,2026-04-11,2,4,0,False
1275,21,2026-04-18,1,2,2,False
1275,22,2026-04-25,1,1,1,False
1275,23,2026-05-02,0,1,0,False
1275,24,2026-05-09,1,3,0,False
1275,25,2026-05-16,1,2,1,False
1275,26,2026-05-23,1,2,0,False
1275,27,2026-05-30,1,2,0,False
1275,28,2026-06-06,1,1,0,False
1275,29,2026-06-13,1,1,0,False
1275,30,2026-06-20,1,1,0,False
1275,31,2026-06-27,1,1,1,False
1275,32,2026-07-04,1,1,1,False
1275,33,2026-07-11,1,1,0,False
1275,34,2026-07-18,0,1,0,False
1275,35,2026-07-25,1,2,0,False
1275,36,2026-08-01,1,1,0,False
1276,0,2026-07-11,2,2,0,False
1276,1,2026-07-18,5,8,0,False
1276,2,2026-07-25,4,7,1,False
1276,3,2026-08-01,3,5,0,False
1277,0,2026-06-06,5,5,0,False
1277,1,2026-06-13,6,5,0,False
1277,2,2026-06-20,6,6,0,False
1277,3,2026-06-27,6,5,1,False
1277,4,2026-07-04,4,4,0,False
1277,5,2026-07-11,2,2,0,False
1277,6,2026-07-18,3,3,0,False
1277,7,2026-07-25,4,3,0,False
1277,8,2026-08-01,2,2,0,False
1278,0,2026-01-03,6,3,0,False
1278,1,2026-01-10,5,3,0,False
1278,2,2026-01-17,6,4,0,False
1278,3,2026-01-24,5,3,0,False
1278,4,2026-01-31,7,4,0,False
1278,5,2026-02-07,6,4,0,False
1278,6,2026-02-14,5,3,0,False
1278,7,2026-02-21,5,3,0,False
1278,8,2026-02-28,4,2,0,False
1278,9,2026-03-07,3,2,0,False
1278,10,2026-03-14,5,3,0,False
1278,11,2026-03-21,2,1,0,False
1278,12,2026-03-28,4,2,0,False
1278,13,2026-04-04,3,2,1,False
1278,14,2026-04-11,3,2,0,False
1278,15,2026-04-18,3,2,0,False
1278,16,2026-04-25,4,2,2,False
1278,17,2026-05-02,3,2,0,False
1278,18,2026-05-09,2,1,0,False
1278,19,2026-05-16,4,2,0,False
1278,20,2026-05-23,3,2,1,False
1278,21,2026-05-30,2,1,0,False
1278,22,2026-06-06,3,2,1,False
1278,23,2026-06-13,2,1,0,False
1278,24,2026-06-20,2,1,0,False
1278,25,2026-06-27,3,2,0,False
1278,26,2026-07-04,2,1,0,False
1278,27,2026-07-11,2,1,0,False
1278,28,2026-07-18,1,1,0,True
1279,0,2025-10-18,4,2,0,False
1279,1,2025-10-25,2,1,0,False
1279,2,2025-11-01,3,2,0,False
1279,3,2025-11-08,4,3,0,False
1279,4,2025-11-15,4,3,0,False
1279,5,2025-11-22,3,2,0,False
1279,6,2025-11-29,4,2,0,False
1279,7,2025-12-06,4,2,0,False
1279,8,2025-12-13,3,2,0,False
1279,9,2025-12-20,3,2,0,False
1279,10,2025-12-27,3,2,0,False
1279,11,2026-01-03,2,1,0,False
1279,12,2026-01-10,5,3,1,False
1279,13,2026-01-17,2,1,0,False
1279,14,2026-01-24,3,2,0,False
1279,15,2026-01-31,6,4,0,False
1279,16,2026-02-07,4,2,0,False
1279,17,2026-02-14,7,5,0,False
1279,18,2026-02-21,3,2,0,False
1279,19,2026-02-28,3,2,0,False
1279,20,2026-03-07,4,3,0,False
1279,21,2026-03-14,5,3,0,False
1279,22,2026-03-21,4,3,0,False
1279,23,2026-03-28,3,2,0,False
1279,24,2026-04-04,7,5,0,False
1279,25,2026-04-11,3,2,0,False
1279,26,2026-04-18,3,2,0,False
1279,27,2026-04-25,4,3,0,False
1279,28,2026-05-02,5,3,0,False
1279,29,2026-05-09,3,2,0,False
1279,30,2026-05-16,3,2,0,False
1279,31,2026-05-23,5,3,1,False
1279,32,2026-05-30,4,3,0,False
1279,33,2026-06-06,4,3,0,False
1279,34,2026-06-13,5,3,0,False
1279,35,2026-06-20,3,2,0,False
1279,36,2026-06-27,3,2,0,False
1279,37,2026-07-04,5,3,0,False
1279,38,2026-07-11,3,2,0,False
1279,39,2026-07-18,5,3,0,False
1279,40,2026-07-25,2,1,0,False
1279,41,2026-08-01,3,2,0,False
1280,0,2026-04-11,4,3,0,False
1280,1,2026-04-18,2,1,0,False
1280,2,2026-04-25,8,6,0,False
1280,3,2026-05-02,3,2,0,False
1280,4,2026-05-09,4,3,0,False
1280,5,2026-05-16,3,2,0,False
1280,6,2026-05-23,5,3,0,False
1280,7,2026-05-30,6,4,0,False
1280,8,2026-06-06,5,3,0,False
1280,9,2026-06-13,2,2,0,False
1280,10,2026-06-20,4,2,0,False
1280,11,2026-06-27,3,2,0,False
1280,12,2026-07-04,3,2,0,False
1280,13,2026-07-11,5,3,0,False
1280,14,2026-07-18,7,4,0,False
1280,15,2026-07-25,3,2,0,False
1280,16,2026-08-01,3,2,0,False
1281,0,2025-10-11,5,3,0,False
1281,1,2025-10-18,2,1,0,False
1281,2,2025-10-25,5,3,0,False
1281,3,2025-11-01,3,2,0,False
1281,4,2025-11-08,4,2,0,False
1281,5,2025-11-15,4,2,0,False
1281,6,2025-11-22,5,3,0,False
1281,7,2025-11-29,3,2,0,False
1281,8,2025-12-06,5,3,0,False
1281,9,2025-12-13,2,1,0,False
1281,10,2025-12-20,4,2,0,False
1281,11,2025-12-27,5,3,0,False
1281,12,2026-01-03,4,2,0,False
1281,13,2026-01-10,4,2,0,False
1281,14,2026-01-17,4,2,0,False
1281,15,2026-01-24,4,2,0,False
1281,16,2026-01-31,4,2,0,False
1281,17,2026-02-07,7,4,0,False
1281,18,2026-02-14,3,2,0,False
1281,19,2026-02-21,5,3,0,False
1281,20,2026-02-28,3,2,0,False
1281,21,2026-03-07,3,2,0,False
1281,22,2026-03-14,3,2,0,False
1281,23,2026-03-21,3,2,0,False
1281,24,2026-03-28,2,1,0,False
1281,25,2026-04-04,4,2,0,False
1281,26,2026-04-11,4,3,0,False
1281,27,2026-04-18,4,2,0,False
1281,28,2026-04-25,2,1,0,False
1281,29,2026-05-02,5,3,0,False
1281,30,2026-05-09,3,2,0,False
1281,31,2026-05-16,3,2,0,False
1281,32,2026-05-23,3,2,0,False
1281,33,2026-05-30,4,2,0,False
1281,34,2026-06-06,5,3,0,False
1281,35,2026-06-13,3,2,0,False
1281,36,2026-06-20,4,2,0,False
1281,37,2026-06-27,4,2,0,False
1281,38,2026-07-04,6,3,0,False
1281,39,2026-07-11,3,2,0,False
1281,40,2026-07-18,2,1,0,False
1281,41,2026-07-25,2,1,0,False
1281,42,2026-08-01,5,3,0,False
1282,0,2026-03-07,10,2,0,False
1282,1,2026-03-14,14,3,0,False
1282,2,2026-03-21,16,3,0,False
1282,3,2026-03-28,12,3,0,False
1282,4,2026-04-04,20,4,0,False
1282,5,2026-04-11,11,2,0,False
1282,6,2026-04-18,14,3,0,False
1282,7,2026-04-25,5,1,0,False
1282,8,2026-05-02,18,4,0,False
1282,9,2026-05-09,12,3,0,False
1282,10,2026-05-16,12,3,0,False
1282,11,2026-05-23,14,3,0,False
1282,12,2026-05-30,15,3,0,False
1282,13,2026-06-06,11,2,0,False
1282,14,2026-06-13,15,3,0,False
1282,15,2026-06-20,10,2,0,False
1282,16,2026-06-27,17,4,0,False
1282,17,2026-07-04,14,3,0,False
1282,18,2026-07-11,8,2,0,False
1282,19,2026-07-18,8,2,0,False
1282,20,2026-07-25,15,3,1,False
1282,21,2026-08-01,11,2,0,False
1283,0,2025-11-15,2,6,0,False
1283,1,2025-11-22,2,7,0,False
1283,2,2025-11-29,2,5,0,False
1283,3,2025-12-06,1,5,0,False
1283,4,2025-12-13,3,10,0,False
1283,5,2025-12-20,1,5,0,False
1283,6,2025-12-27,1,4,1,False
1283,7,2026-01-03,2,8,0,False
1283,8,2026-01-10,2,6,0,False
1283,9,2026-01-17,2,7,0,False
1283,10,2026-01-24,2,8,0,False
1283,11,2026-01-31,2,6,0,False
1283,12,2026-02-07,1,4,0,False
1283,13,2026-02-14,2,7,0,False
1283,14,2026-02-21,2,6,0,False
1283,15,2026-02-28,2,8,0,False
1283,16,2026-03-07,2,7,0,False
